id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
574239;1275661.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Óbito;37.0;Masculino;0.0;0.0;0.0;1.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275689.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;48.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275690.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;41.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275683.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;36.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275659.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Condutor;Lesões Graves;44.0;Masculino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275681.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;35.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275685.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;16.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1277315.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;37.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275661.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Óbito;37.0;Masculino;0.0;0.0;0.0;1.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275689.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;48.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275690.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;41.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275683.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;36.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275659.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Condutor;Lesões Graves;44.0;Masculino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275681.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;35.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275685.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;16.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1277315.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Lesões Graves;37.0;Feminino;0.0;0.0;1.0;0.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
574239;1275661.0;2024-01-12;sexta-feira;13:00:00;BA;410.0;15;TUCANO;Não;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1022713.0;Camioneta;GM/VERANEIO CUSTOM S;1993.0;Passageiro;Óbito;37.0;Masculino;0.0;0.0;0.0;1.0;-10.88352517;-38.64735791;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
