id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
572508;1270976.0;2024-01-04;quinta-feira;02:00:00;BA;20.0;77;SAO DESIDERIO;Não;Velocidade Incompatível;2;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1019515.0;Caminhão;FORD/CARGO 815 E;2006.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.0;-46.0;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
572508;1270976.0;2024-01-04;quinta-feira;02:00:00;BA;20.0;77;SAO DESIDERIO;Não;Chuva;2;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1019515.0;Caminhão;FORD/CARGO 815 E;2006.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.0;-46.0;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
572508;1270976.0;2024-01-04;quinta-feira;02:00:00;BA;20.0;77;SAO DESIDERIO;Não;Ausência de reação do condutor;2;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1019515.0;Caminhão;FORD/CARGO 815 E;2006.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.0;-46.0;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
572508;1270976.0;2024-01-04;quinta-feira;02:00:00;BA;20.0;77;SAO DESIDERIO;Sim;Ingestão de álcool pelo condutor;2;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1019515.0;Caminhão;FORD/CARGO 815 E;2006.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.0;-46.0;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
572508;1270976.0;2024-01-04;quinta-feira;02:00:00;BA;20.0;77;SAO DESIDERIO;Não;Velocidade Incompatível;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1019515.0;Caminhão;FORD/CARGO 815 E;2006.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.0;-46.0;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
572508;1270976.0;2024-01-04;quinta-feira;02:00:00;BA;20.0;77;SAO DESIDERIO;Não;Chuva;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1019515.0;Caminhão;FORD/CARGO 815 E;2006.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.0;-46.0;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
572508;1270976.0;2024-01-04;quinta-feira;02:00:00;BA;20.0;77;SAO DESIDERIO;Não;Ausência de reação do condutor;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1019515.0;Caminhão;FORD/CARGO 815 E;2006.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.0;-46.0;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
572508;1270976.0;2024-01-04;quinta-feira;02:00:00;BA;20.0;77;SAO DESIDERIO;Sim;Ingestão de álcool pelo condutor;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1019515.0;Caminhão;FORD/CARGO 815 E;2006.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.0;-46.0;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
575220;1278307.0;2024-01-17;quarta-feira;06:15:00;BA;20.0;159;SAO DESIDERIO;Não;Acostamento em desnível;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1024603.0;Automóvel;FIAT/UNO MILLE WAY ECON;2009.0;Passageiro;Óbito;32.0;Masculino;0.0;0.0;0.0;1.0;-12.54676821;-45.90162797;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
575220;1278296.0;2024-01-17;quarta-feira;06:15:00;BA;20.0;159;SAO DESIDERIO;Não;Acostamento em desnível;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1024603.0;Automóvel;FIAT/UNO MILLE WAY ECON;2009.0;Passageiro;Óbito;24.0;Masculino;0.0;0.0;0.0;1.0;-12.54676821;-45.90162797;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
575220;1278312.0;2024-01-17;quarta-feira;06:15:00;BA;20.0;159;SAO DESIDERIO;Não;Acostamento em desnível;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1024603.0;Automóvel;FIAT/UNO MILLE WAY ECON;2009.0;Passageiro;Lesões Graves;31.0;Masculino;0.0;0.0;1.0;0.0;-12.54676821;-45.90162797;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
575220;1278306.0;2024-01-17;quarta-feira;06:15:00;BA;20.0;159;SAO DESIDERIO;Não;Acostamento em desnível;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1024603.0;Automóvel;FIAT/UNO MILLE WAY ECON;2009.0;Condutor;Lesões Leves;36.0;Masculino;0.0;1.0;0.0;0.0;-12.54676821;-45.90162797;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
575220;1278355.0;2024-01-17;quarta-feira;06:15:00;BA;20.0;159;SAO DESIDERIO;Não;Acostamento em desnível;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1024603.0;Automóvel;FIAT/UNO MILLE WAY ECON;2009.0;Passageiro;Lesões Leves;24.0;Masculino;0.0;1.0;0.0;0.0;-12.54676821;-45.90162797;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
