id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
575371;1278574.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Não;Desrespeitar a preferência no cruzamento;2;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Passageiro;Ileso;59.0;Feminino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278575.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Não;Desrespeitar a preferência no cruzamento;2;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Passageiro;Ileso;13.0;Feminino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278573.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Não;Desrespeitar a preferência no cruzamento;2;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Condutor;Ileso;61.0;Masculino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278578.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Não;Desrespeitar a preferência no cruzamento;2;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024837.0;Motocicleta;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278574.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Sim;Acessar a via sem observar a presença dos outros veículos;2;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Passageiro;Ileso;59.0;Feminino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278575.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Sim;Acessar a via sem observar a presença dos outros veículos;2;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Passageiro;Ileso;13.0;Feminino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278573.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Sim;Acessar a via sem observar a presença dos outros veículos;2;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Condutor;Ileso;61.0;Masculino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278578.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Sim;Acessar a via sem observar a presença dos outros veículos;2;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024837.0;Motocicleta;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278574.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Não;Desrespeitar a preferência no cruzamento;1;Colisão frontal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Passageiro;Ileso;59.0;Feminino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278575.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Não;Desrespeitar a preferência no cruzamento;1;Colisão frontal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Passageiro;Ileso;13.0;Feminino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278573.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Não;Desrespeitar a preferência no cruzamento;1;Colisão frontal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024831.0;Automóvel;HYUNDAI/CRETA 16A PULSE;2019.0;Condutor;Ileso;61.0;Masculino;1.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
575371;1278578.0;2024-01-17;quarta-feira;16:30:00;BA;135.0;305;SANTA MARIA DA VITORIA;Não;Desrespeitar a preferência no cruzamento;1;Colisão frontal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1024837.0;Motocicleta;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-13.03124704;-44.61664192;SPRF-BA;DEL08-BA;
