id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
573358;1273208.0;2024-01-08;segunda-feira;07:50:00;BA;407.0;53,1;JUAZEIRO;Sim;Condutor Dormindo;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1021020.0;Automóvel;CHEVROLET/CELTA 1.0L LT;2014.0;Condutor;Lesões Leves;29.0;Feminino;0.0;1.0;0.0;0.0;-9.87216168;-40.28692137;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
574432;1276198.0;2024-01-13;sábado;11:30:00;BA;407.0;104;JAGUARARI;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1023080.0;Automóvel;FIAT/MOBI LIKE;2022.0;Condutor;Ileso;43.0;Masculino;1.0;0.0;0.0;0.0;-10.26491494;-40.18277092;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
574432;1276200.0;2024-01-13;sábado;11:30:00;BA;407.0;104;JAGUARARI;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1023081.0;Motocicleta;YAMAHA/FZ25 FAZER;2023.0;Condutor;Lesões Graves;30.0;Masculino;0.0;0.0;1.0;0.0;-10.26491494;-40.18277092;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
575851;1279778.0;2024-01-20;sábado;00:05:00;BA;407.0;124;SENHOR DO BONFIM;Não;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1025809.0;Automóvel;VW/VOYAGE MPI;2022.0;Condutor;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-10.43896901;-40.18718133;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
575851;1279780.0;2024-01-20;sábado;00:05:00;BA;407.0;124;SENHOR DO BONFIM;Não;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1025811.0;Motocicleta;HONDA/CG 160 FAN;2020.0;Condutor;Lesões Leves;23.0;Masculino;0.0;1.0;0.0;0.0;-10.43896901;-40.18718133;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
575851;1279778.0;2024-01-20;sábado;00:05:00;BA;407.0;124;SENHOR DO BONFIM;Sim;Ingestão de álcool pelo condutor;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1025809.0;Automóvel;VW/VOYAGE MPI;2022.0;Condutor;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-10.43896901;-40.18718133;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
575851;1279780.0;2024-01-20;sábado;00:05:00;BA;407.0;124;SENHOR DO BONFIM;Sim;Ingestão de álcool pelo condutor;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1025811.0;Motocicleta;HONDA/CG 160 FAN;2020.0;Condutor;Lesões Leves;23.0;Masculino;0.0;1.0;0.0;0.0;-10.43896901;-40.18718133;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
577198;1283229.0;2024-01-26;sexta-feira;08:30:00;BA;407.0;169,1;FILADELFIA;Não;Ultrapassagem Indevida;1;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Nublado;Simples;Reta;Não;1028421.0;Automóvel;CHEVROLET/ONIX 10MT JOYE;2018.0;Condutor;Óbito;74.0;Masculino;0.0;0.0;0.0;1.0;-10.83017998;-40.11418081;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
577198;1283230.0;2024-01-26;sexta-feira;08:30:00;BA;407.0;169,1;FILADELFIA;Não;Ultrapassagem Indevida;1;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Nublado;Simples;Reta;Não;1028422.0;Caminhão;FORD/CARGO 1722 E;2010.0;Condutor;Ileso;47.0;Masculino;1.0;0.0;0.0;0.0;-10.83017998;-40.11418081;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
577198;1283231.0;2024-01-26;sexta-feira;08:30:00;BA;407.0;169,1;FILADELFIA;Não;Ultrapassagem Indevida;1;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Nublado;Simples;Reta;Não;1028422.0;Caminhão;FORD/CARGO 1722 E;2010.0;Passageiro;Ileso;42.0;Masculino;1.0;0.0;0.0;0.0;-10.83017998;-40.11418081;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
