id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
573845;1274613.0;2024-01-10;quarta-feira;19:30:00;BA;330.0;812;JITAUNA;Não;Ausência de sinalização;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1022003.0;Motocicleta;HONDA/POP 110I;2023.0;Condutor;Lesões Graves;65.0;Masculino;0.0;0.0;1.0;0.0;-14.01344317;-39.89243031;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
573845;1274615.0;2024-01-10;quarta-feira;19:30:00;BA;330.0;812;JITAUNA;Não;Ausência de sinalização;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1022005.0;Motocicleta;HONDA/POP100;2015.0;Condutor;Lesões Leves;35.0;Masculino;0.0;1.0;0.0;0.0;-14.01344317;-39.89243031;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
573845;1274613.0;2024-01-10;quarta-feira;19:30:00;BA;330.0;812;JITAUNA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1022003.0;Motocicleta;HONDA/POP 110I;2023.0;Condutor;Lesões Graves;65.0;Masculino;0.0;0.0;1.0;0.0;-14.01344317;-39.89243031;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
573845;1274615.0;2024-01-10;quarta-feira;19:30:00;BA;330.0;812;JITAUNA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1022005.0;Motocicleta;HONDA/POP100;2015.0;Condutor;Lesões Leves;35.0;Masculino;0.0;1.0;0.0;0.0;-14.01344317;-39.89243031;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
574674;1276756.0;2024-01-14;domingo;13:00:00;BA;330.0;845;IPIAU;Não;Problema com o freio;2;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1023516.0;Automóvel;GM/CELTA 4P SPIRIT;2007.0;Condutor;Ileso;38.0;Masculino;1.0;0.0;0.0;0.0;-14.15993086;-39.69261383;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
574674;1276756.0;2024-01-14;domingo;13:00:00;BA;330.0;845;IPIAU;Sim;Demais falhas mecânicas ou elétricas;2;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1023516.0;Automóvel;GM/CELTA 4P SPIRIT;2007.0;Condutor;Ileso;38.0;Masculino;1.0;0.0;0.0;0.0;-14.15993086;-39.69261383;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
574674;1276756.0;2024-01-14;domingo;13:00:00;BA;330.0;845;IPIAU;Não;Problema com o freio;1;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1023516.0;Automóvel;GM/CELTA 4P SPIRIT;2007.0;Condutor;Ileso;38.0;Masculino;1.0;0.0;0.0;0.0;-14.15993086;-39.69261383;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
574674;1276756.0;2024-01-14;domingo;13:00:00;BA;330.0;845;IPIAU;Sim;Demais falhas mecânicas ou elétricas;1;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1023516.0;Automóvel;GM/CELTA 4P SPIRIT;2007.0;Condutor;Ileso;38.0;Masculino;1.0;0.0;0.0;0.0;-14.15993086;-39.69261383;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
578288;1285951.0;2024-01-31;quarta-feira;21:40:00;BA;330.0;823,5;JITAUNA;Sim;Animais na Pista;2;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1030525.0;Caminhonete;FIAT/FIORINO GREENCAR AM;2019.0;Condutor;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-14.0400091;-39.82475607;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
578288;1286029.0;2024-01-31;quarta-feira;21:40:00;BA;330.0;823,5;JITAUNA;Sim;Animais na Pista;2;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1030596.0;Motocicleta;HONDA/POP 110I;2023.0;Condutor;Lesões Graves;34.0;Masculino;0.0;0.0;1.0;0.0;-14.0400091;-39.82475607;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
